Group,APM,Appearances,year,team,MIN,GP,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS,player_1,player_2,player_3,player_4,player_5,player_1_rapm,player_2_rapm,player_3_rapm,player_4_rapm,player_5_rapm,player_rapm_sum,season,player_1_pass_out,player_2_pass_out,player_3_pass_out,player_4_pass_out,player_5_pass_out,std_pass_out
-708-1718-2207-2733-101114-,11.486158934224456,913,2014,Brooklyn Nets,129.44166666666666,13,40.2,83.1,0.483,8.4,21.7,0.389,17.3,18.9,0.915,6.8,33.7,40.6,24.1,14.1,11.2,3.2,16.9,106.0,17.7,Kevin Garnett,Paul Pierce,Joe Johnson,Shaun Livingston,Deron Williams,-0.8467350899957683,0.5520200248913764,0.5692803263083484,0.5885096385693049,3.082249522972805,3.9453244227460664,2013-14,26.150943396226413,23.324324324324323,18.576923076923077,23.32,33.125,5.342657073318075
-101108-200755-201162-201599-201933-,11.860069682892076,1158,2014,LA Clippers,290.51,16,43.6,87.2,0.5,8.0,21.9,0.367,15.9,21.4,0.744,9.6,33.8,43.4,32.0,14.5,9.2,4.4,19.8,111.1,8.0,Chris Paul,JJ Redick,Jared Dudley,DeAndre Jordan,Blake Griffin,3.684005674085653,1.4110510128536966,0.5138661982991377,0.685824123006682,1.6268887858058152,7.921635794050984,2013-14,46.725806451612904,16.085714285714285,10.315068493150685,23.670731707317074,29.825,14.068080566290925
-2544-2747-201567-202389-202681-,20.232129342414567,2103,2015,Cleveland Cavaliers,480.775,33,44.4,87.3,0.508,12.1,31.4,0.386,15.3,20.2,0.758,11.4,35.5,46.9,27.9,15.3,10.0,4.6,13.1,116.2,20.7,LeBron James,JR Smith,Kevin Love,Timofey Mozgov,Kyrie Irving,3.332600808120622,0.1546492762050752,1.1010617035942036,1.9919904970611568,1.8954544673004563,8.475756752281514,2014-15,33.55882352941177,13.871428571428572,34.08108108108108,10.08641975308642,35.229729729729726,12.308116259160673
-1717-2199-2749-101145-202718-,11.4247349003163,1006,2015,Dallas Mavericks,254.24,21,43.9,89.7,0.489,10.3,28.3,0.366,16.8,19.9,0.843,10.9,33.5,44.4,28.1,11.1,6.2,4.3,14.6,114.8,10.9,Dirk Nowitzki,Tyson Chandler,Jameer Nelson,Monta Ellis,Chandler Parsons,0.9694000985093456,1.0459386229974164,-0.2459085460970879,1.363588901107158,1.0468961624983324,4.179915239015164,2014-15,14.064935064935064,14.826666666666666,15.904761904761905,21.05,19.893939393939394,3.13070702623806
-200746-201577-201587-202083-203081-,15.77559144509716,2456,2015,Portland Trail Blazers,629.5033333333333,32,40.3,88.6,0.454,8.7,24.6,0.352,18.7,22.8,0.819,11.3,38.8,50.0,22.5,12.7,7.6,5.7,16.4,107.9,10.6,LaMarcus Aldridge,Robin Lopez,Nicolas Batum,Wesley Matthews,Damian Lillard,1.9671308784662256,0.0404513643848115,0.5462775228181048,2.2302866024952057,1.28017174653122,6.064318114695568,2014-15,29.112676056338028,14.220338983050846,37.929577464788736,22.416666666666664,42.292682926829265,11.380193234870962
-2730-2772-201935-201976-202700-,14.071357010907654,1417,2015,Houston Rockets,360.66,25,39.4,83.4,0.472,12.6,31.5,0.399,18.5,25.0,0.74,12.2,32.7,44.9,26.1,19.1,11.2,4.8,21.1,109.8,10.2,Dwight Howard,Trevor Ariza,James Harden,Patrick Beverley,Donatas Motiejunas,1.9852058410625428,0.8358660129415554,3.118663674178708,-0.2008800342174694,0.0236312683889469,5.762486762354284,2014-15,23.875,24.925925925925924,25.9125,38.892857142857146,27.57142857142857,6.111133731262107
-2585-101141-203114-203487-203507-,10.475095197336284,1590,2015,Milwaukee Bucks,344.005,24,42.0,87.5,0.48,6.9,15.3,0.448,17.5,22.7,0.769,13.0,33.4,46.4,28.0,16.5,11.7,2.8,22.2,108.3,8.7,Zaza Pachulia,Ersan Ilyasova,Khris Middleton,Michael Carter-Williams,Giannis Antetokounmpo,2.420367132869465,-0.5025452569160193,3.094780592079144,-0.3786048995765251,0.1566352952738273,4.790632863729892,2014-15,12.166666666666666,11.87719298245614,12.0,14.257575757575758,11.087499999999999,1.1817715070745882
-101150-201946-201949-202335-202349-,10.310971382728166,862,2015,Toronto Raptors,228.64833333333334,39,42.0,87.8,0.478,11.1,30.8,0.36,20.6,27.7,0.746,11.6,29.7,41.3,22.9,12.5,8.8,4.3,24.5,115.6,17.5,Lou Williams,Tyler Hansbrough,James Johnson,Patrick Patterson,Greivis Vasquez,1.3544102943208316,1.3828835912155293,1.6797431325453354,0.7299831754274199,-0.9157193772694664,4.23130081623965,2014-15,13.112499999999999,7.094594594594595,8.285714285714286,20.567901234567902,22.609756097560975,7.032646665741137
-2561-201155-201228-201579-203524-,2.0601441475553988,962,2015,Indiana Pacers,260.36,24,38.9,87.4,0.445,4.4,13.8,0.319,13.2,16.4,0.805,10.6,34.3,44.9,23.6,15.4,5.6,6.2,20.6,95.4,-15.6,David West,Rodney Stuckey,C.J. Watson,Roy Hibbert,Solomon Hill,-0.038032224428622,0.3158178612959418,0.0585935864649113,0.1161092723046419,-1.1038062830747777,-0.6513177874379046,2014-15,23.636363636363637,15.577464788732396,24.80701754385965,11.973684210526315,13.573170731707318,5.912881755079371
-200782-201609-202339-202693-203458-,13.255261406417626,1579,2015,Phoenix Suns,391.87833333333333,35,42.4,87.0,0.488,6.3,18.6,0.338,12.3,16.6,0.742,10.3,35.9,46.2,21.1,15.6,11.8,6.8,18.2,103.4,6.4,P.J. Tucker,Goran Dragic,Eric Bledsoe,Markieff Morris,Alex Len,-0.1704179357216978,0.0501934176034417,1.5011319514993948,2.1913842091494216,-0.2540545198640437,3.3182371226665164,2014-15,20.384615384615387,19.91025641025641,32.851851851851855,22.829268292682926,16.0,6.337309393846997
-201142-201566-201586-203460-203500-,19.028441751658747,964,2015,Oklahoma City Thunder,248.96666666666667,23,41.9,87.3,0.481,8.2,20.7,0.394,19.3,23.5,0.822,12.9,36.8,49.7,25.6,16.7,9.1,7.2,19.3,111.3,14.5,Kevin Durant,Russell Westbrook,Serge Ibaka,Andre Roberson,Steven Adams,1.457658684729975,2.082680642691355,2.091625621369297,1.7173418839246162,-0.2192688643568915,7.130037968358352,2014-15,22.77777777777778,28.238805970149258,23.890625,11.134328358208954,15.242857142857142,6.921552286031328
-2594-200794-201143-201952-201960-,14.680127791349769,4574,2015,Atlanta Hawks,915.3566666666667,57,41.7,84.8,0.492,10.5,25.3,0.416,15.5,19.1,0.809,8.6,31.8,40.4,30.2,15.0,10.3,4.9,16.0,109.3,9.1,Kyle Korver,Paul Millsap,Al Horford,Jeff Teague,DeMarre Carroll,3.209588521592029,1.9902197472407528,0.813926657441711,0.7472244117260284,0.4137613699387423,7.174720707939263,2014-15,18.933333333333334,31.534246575342465,27.13157894736842,43.76712328767123,26.9,9.104880437121906
-2207-101114-201152-201572-203900-,11.397014685717052,1002,2015,Brooklyn Nets,256.07666666666665,23,42.2,90.6,0.466,6.0,16.7,0.361,16.9,20.3,0.832,12.4,35.3,47.8,21.9,10.6,7.2,5.2,14.7,107.2,5.0,Joe Johnson,Deron Williams,Thaddeus Young,Brook Lopez,Markel Brown,0.411929556969232,1.278912642617101,0.8422605924987262,-0.2175807285812475,-0.4872523999169382,1.8282696635868734,2014-15,16.5125,30.808823529411764,9.466666666666667,12.069444444444443,6.369565217391305,9.564081111453177
-2207-101114-201152-201572-202711-,1.831381670830984,894,2015,Brooklyn Nets,134.95333333333335,20,39.6,91.4,0.434,6.4,23.2,0.277,17.9,23.2,0.769,12.9,27.5,40.4,22.5,10.7,8.9,3.2,17.5,103.6,-9.6,Joe Johnson,Deron Williams,Thaddeus Young,Brook Lopez,Bojan Bogdanovic,0.411929556969232,1.278912642617101,0.8422605924987262,-0.2175807285812475,-0.6449565837129209,1.6705654797908909,2014-15,17.4125,33.5,9.813333333333334,12.805555555555557,6.756410256410256,10.513703696619913
-1495-2225-201168-201980-202695-,19.03208684483073,1303,2015,San Antonio Spurs,265.32,29,46.5,87.7,0.531,6.7,15.0,0.45,15.3,18.5,0.828,9.0,36.8,45.8,29.0,11.8,11.0,8.6,16.4,115.1,20.6,Tim Duncan,Tony Parker,Tiago Splitter,Danny Green,Kawhi Leonard,1.6722542171581392,-0.8598155061800281,1.6102627997466257,2.807663277749307,2.992508304028508,8.222873092502551,2014-15,27.38961038961039,33.838235294117645,13.26923076923077,18.49382716049383,18.890625,8.165039456091183
-1495-2225-2564-201980-202695-,15.254726948668823,1159,2015,San Antonio Spurs,265.82666666666665,44,43.8,86.7,0.504,8.7,20.1,0.434,17.2,22.0,0.784,10.4,35.4,45.8,25.8,13.3,8.3,7.6,13.6,113.4,11.7,Tim Duncan,Tony Parker,Boris Diaw,Danny Green,Kawhi Leonard,1.6722542171581392,-0.8598155061800281,0.3672070509352008,2.807663277749307,2.992508304028508,6.979817343691127,2014-15,27.454545454545457,37.39705882352941,18.333333333333332,20.061728395061728,21.328125,7.778003233945257
-101106-201939-202691-203084-203110-,18.86016205410208,4311,2015,Golden State Warriors,813.13,58,44.7,89.2,0.501,14.6,33.4,0.438,11.2,14.3,0.785,8.6,36.6,45.3,31.3,13.9,9.2,7.0,16.7,115.2,19.5,Andrew Bogut,Stephen Curry,Klay Thompson,Harrison Barnes,Draymond Green,0.8272345312009941,3.706578979086699,1.958645447407394,0.7043182474102132,3.510333715252228,10.707110920357527,2014-15,27.313432835820894,39.1375,15.584415584415584,15.951219512195122,36.07594936708861,10.977310079896837
-2738-101106-201939-202691-203110-,13.652664305431603,1006,2015,Golden State Warriors,181.215,50,42.1,85.5,0.493,14.3,33.3,0.429,17.8,20.8,0.855,12.5,31.8,44.4,26.1,12.8,12.5,5.0,20.6,116.3,25.1,Andre Iguodala,Andrew Bogut,Stephen Curry,Klay Thompson,Draymond Green,1.3686951462081969,0.8272345312009941,3.706578979086699,1.958645447407394,3.510333715252228,11.371487819155512,2014-15,14.662337662337663,26.268656716417908,36.737500000000004,15.311688311688311,36.9873417721519,10.941550906939472
-201578-201939-202691-203084-203110-,19.50175049367862,875,2015,Golden State Warriors,200.99166666666667,36,45.1,90.0,0.501,12.7,28.6,0.444,13.4,16.1,0.831,10.2,31.7,42.0,29.7,12.0,10.7,6.3,17.2,116.3,17.0,Marreese Speights,Stephen Curry,Klay Thompson,Harrison Barnes,Draymond Green,-0.2089293449928828,3.706578979086699,1.958645447407394,0.7043182474102132,3.510333715252228,9.67094704416365,2014-15,6.947368421052632,34.575,13.987012987012989,14.890243902439025,35.22784810126583,12.948176538859002
-2738-201939-202691-203084-203110-,23.353431769074955,854,2015,Golden State Warriors,102.335,37,34.0,72.9,0.467,10.5,29.6,0.356,25.9,33.2,0.78,9.3,35.2,44.5,17.0,13.8,8.1,4.5,19.0,104.5,17.0,Andre Iguodala,Stephen Curry,Klay Thompson,Harrison Barnes,Draymond Green,1.3686951462081969,3.706578979086699,1.958645447407394,0.7043182474102132,3.510333715252228,11.24857153536473,2014-15,15.064935064935064,35.95,13.935064935064936,16.597560975609756,39.037974683544306,12.296432602042486
-1718-2403-101162-202322-203078-,10.98049882083604,2657,2015,Washington Wizards,596.695,40,42.1,85.6,0.492,7.3,18.7,0.393,14.0,19.4,0.724,9.3,35.4,44.7,27.2,14.6,8.7,3.5,19.4,105.5,5.3,Paul Pierce,Nene,Marcin Gortat,John Wall,Bradley Beal,-0.0082661630805978,0.1823533323355488,1.6408290875278546,2.2511864581452734,1.633254521650412,5.699357236578491,2014-15,17.205479452054792,20.83582089552239,30.621951219512198,49.27848101265823,25.746031746031743,12.548465745361083
-201943-202328-202713-203083-203484-,11.87732311969036,1007,2015,Detroit Pistons,254.38,24,41.1,92.1,0.446,9.1,24.5,0.371,13.4,19.8,0.68,15.8,37.5,53.4,23.9,16.8,9.7,4.9,16.4,104.7,6.1,Brandon Jennings,Greg Monroe,Kyle Singler,Andre Drummond,Kentavious Caldwell-Pope,0.8403936738835123,0.6902703795492708,-0.7114853023224713,-0.4211639796647013,2.1344316192481294,2.53244639069374,2014-15,32.36585365853659,14.710144927536232,10.164556962025316,5.853658536585366,10.841463414634145,10.316986367713582
-2440-101108-200755-201599-201933-,15.808178844470891,5700,2015,LA Clippers,1217.495,60,45.1,88.7,0.508,11.0,26.2,0.422,17.9,26.1,0.687,11.4,35.2,46.6,31.2,12.4,8.2,6.0,17.8,119.1,18.4,Matt Barnes,Chris Paul,JJ Redick,DeAndre Jordan,Blake Griffin,2.303287829767042,2.7642801879558454,1.8743824495218555,2.379069996868517,0.6856943692740406,10.006714833387301,2014-15,21.07894736842105,57.524390243902445,19.78205128205128,32.97560975609756,45.507462686567166,16.17510837543695
-2037-101108-200755-201599-201933-,9.249072357983776,1213,2015,LA Clippers,245.385,44,37.9,77.7,0.489,9.5,22.7,0.417,29.2,36.0,0.813,9.1,31.6,40.7,24.3,12.1,7.9,7.3,20.4,114.6,10.1,Jamal Crawford,Chris Paul,JJ Redick,DeAndre Jordan,Blake Griffin,-0.5269550994890188,2.7642801879558454,1.8743824495218555,2.379069996868517,0.6856943692740406,7.1764719041312395,2014-15,12.515625,53.646341463414636,18.576923076923077,33.97560975609756,45.85074626865672,17.463976313166675
-101161-200768-201942-202685-203082-,7.461689031425857,1670,2015,Toronto Raptors,390.06,32,42.1,86.7,0.486,8.5,19.9,0.429,15.5,19.6,0.789,9.0,36.4,45.5,22.9,14.6,6.3,5.3,20.3,108.3,2.8,Amir Johnson,Kyle Lowry,DeMar DeRozan,Jonas Valanciunas,Terrence Ross,0.7716118797481358,1.7388877773783569,0.2908373243230803,-0.5788512148948265,-0.3394663829026501,1.883019383652096,2014-15,22.546666666666667,35.48571428571428,19.316666666666666,15.762500000000001,9.21951219512195,9.744849384213282
-977-2430-201941-202325-202391-,1.5358480779445038,1367,2015,Los Angeles Lakers,338.195,20,40.3,89.2,0.451,5.5,14.5,0.38,17.0,21.9,0.775,11.6,31.0,42.6,25.4,13.4,6.3,3.9,21.2,103.1,-16.4,Kobe Bryant,Carlos Boozer,Jordan Hill,Wesley Johnson,Jeremy Lin,-1.0728128104366623,-1.2804357012003973,-1.5806736654689082,0.5610272542607403,0.6457451197685558,-2.727149803076672,2014-15,25.17142857142857,17.32394366197183,16.557142857142857,11.302631578947368,21.54054054054054,5.2592709035771525
-202324-202330-202683-202692-203504-,9.004179482948496,1222,2015,Utah Jazz,328.4683333333333,24,46.2,89.6,0.516,7.8,19.2,0.408,13.8,18.2,0.754,11.2,33.0,44.2,25.0,13.3,4.8,4.2,16.8,114.1,-0.2,Derrick Favors,Gordon Hayward,Enes Freedom,Alec Burks,Trey Burke,1.479314007257254,2.19383053148219,-0.4287144255240409,-1.2300629516296386,-0.6453754816587567,1.3689916799270077,2014-15,30.905405405405407,23.236842105263158,19.08,33.77777777777778,34.21052631578947,6.751957490816008
-101138-202323-202340-203092-203935-,2.253600330326876,1368,2015,Boston Celtics,320.795,33,41.1,92.5,0.444,4.9,14.0,0.352,8.3,10.9,0.761,8.6,35.2,43.8,24.3,11.7,6.9,3.4,14.2,95.4,-8.0,Brandon Bass,Evan Turner,Avery Bradley,Tyler Zeller,Marcus Smart,-1.0365418674962328,-0.3228558951703647,0.5523659739149909,-0.0269196004512649,1.413641050283406,0.5796896610805347,2014-15,15.292682926829267,24.475609756097562,11.25974025974026,14.475609756097562,16.507462686567166,4.913723018357951
-2561-101139-201579-201588-203524-,10.35945201245175,1444,2015,Indiana Pacers,374.41833333333335,30,38.9,88.5,0.44,8.9,21.3,0.417,17.6,21.9,0.806,10.0,38.0,48.0,25.8,11.6,7.1,5.2,20.2,104.4,2.9,David West,CJ Miles,Roy Hibbert,George Hill,Solomon Hill,-0.038032224428622,1.98642009863392,0.1161092723046419,2.150543005742139,-1.1038062830747777,3.111233869177302,2014-15,25.242424242424242,10.814285714285713,11.513157894736842,37.44186046511628,14.390243902439025,11.39630620321054
-2216-201144-201145-201188-201584-,9.787360150892498,1867,2015,Memphis Grizzlies,426.265,29,37.8,83.4,0.454,4.5,15.1,0.299,18.9,22.4,0.846,8.2,31.9,40.1,22.6,13.7,7.8,4.6,16.2,99.0,-1.3,Zach Randolph,Mike Conley,Jeff Green,Marc Gasol,Courtney Lee,2.609670792460524,1.4237437544251548,-1.2707262981170129,0.8369803954807499,-0.215869667062383,3.3837989771870327,2014-15,24.323943661971832,44.614285714285714,11.884615384615385,32.617283950617285,21.766233766233768,12.29671563565784
-2216-2754-201144-201188-201584-,11.338990429637292,2073,2015,Memphis Grizzlies,460.445,43,41.3,82.2,0.503,5.3,11.5,0.462,21.7,26.5,0.821,9.4,30.4,39.8,22.8,15.2,10.5,5.2,18.3,109.7,6.0,Zach Randolph,Tony Allen,Mike Conley,Marc Gasol,Courtney Lee,2.609670792460524,2.708429962945988,1.4237437544251548,0.8369803954807499,-0.215869667062383,7.362955238250034,2014-15,23.535211267605632,13.095238095238095,44.21428571428571,31.777777777777782,21.181818181818183,11.811766088847667
-201163-201167-201951-202702-203994-,8.60247212416844,1052,2015,Denver Nuggets,264.9866666666667,25,38.4,90.3,0.426,8.2,21.5,0.383,12.7,17.0,0.747,11.2,38.2,49.4,25.2,14.2,6.5,5.4,19.8,97.8,-2.6,Wilson Chandler,Arron Afflalo,Ty Lawson,Kenneth Faried,Jusuf Nurkic,-1.157656193360387,-0.3178606501884843,1.0937950688849625,0.7687931908734369,1.407698251639625,1.794769667849153,2014-15,19.78205128205128,11.525641025641026,34.45333333333333,18.693333333333335,12.112903225806452,9.250919436158602
-1717-2199-101145-200765-202718-,8.619336123402793,1854,2015,Dallas Mavericks,454.97,31,42.0,87.2,0.481,7.8,18.1,0.432,10.2,13.8,0.736,9.9,30.3,40.1,24.5,15.6,8.0,2.5,19.1,101.9,-2.5,Dirk Nowitzki,Tyson Chandler,Monta Ellis,Rajon Rondo,Chandler Parsons,0.9694000985093456,1.0459386229974164,1.363588901107158,-0.7128288420499241,1.0468961624983324,3.712994943062328,2014-15,18.896103896103895,18.226666666666667,24.075,28.661764705882355,20.575757575757578,4.317045285137122
-101112-202696-202699-203095-203506-,4.395324644153362,817,2015,Orlando Magic,210.84166666666667,21,38.6,82.4,0.468,8.1,20.0,0.405,12.1,16.4,0.739,6.4,32.4,38.8,21.0,15.2,7.4,2.6,20.5,97.4,-9.5,Channing Frye,Nikola Vucevic,Tobias Harris,Evan Fournier,Victor Oladipo,-0.850910031563246,-0.8390365608840819,-0.9529002035932852,0.5944469333390658,0.1924497644019267,-1.8559500982996207,2014-15,19.520000000000003,15.364864864864867,17.14705882352941,14.948275862068966,25.111111111111107,4.152952299957783
-1718-2743-101162-202322-203078-,9.967867352509131,1221,2015,Washington Wizards,317.54833333333335,28,39.8,86.5,0.461,6.3,15.9,0.4,13.5,18.3,0.739,9.4,33.7,43.0,26.8,16.3,8.6,6.3,20.3,99.5,0.5,Paul Pierce,Kris Humphries,Marcin Gortat,John Wall,Bradley Beal,-0.0082661630805978,-1.1746154759557743,1.6408290875278546,2.2511864581452734,1.633254521650412,4.342388428287168,2014-15,15.821917808219178,16.28125,30.30487804878049,43.822784810126585,23.015873015873016,11.651422819308918
-2200-2399-201149-201565-202710-,13.206376048844971,1944,2015,Chicago Bulls,353.475,21,40.7,87.0,0.468,7.5,21.0,0.356,18.4,22.9,0.802,10.9,37.4,48.3,26.3,13.7,6.2,6.9,13.7,107.2,4.4,Pau Gasol,Mike Dunleavy,Joakim Noah,Derrick Rose,Jimmy Butler,0.4824776647350748,2.2732499154729653,-0.4766483036731697,2.196498681122141,1.541759509595359,6.01733746725237,2014-15,25.294871794871792,15.936507936507937,29.074626865671643,40.11764705882353,22.753846153846155,8.93099351868253
-201609-202339-202693-202694-203101-,11.122989059522585,938,2015,Phoenix Suns,237.47,26,44.4,85.6,0.519,8.2,16.9,0.488,11.4,13.3,0.857,7.8,32.6,40.4,24.1,17.5,9.1,5.7,20.7,108.5,4.9,Goran Dragic,Eric Bledsoe,Markieff Morris,Marcus Morris Sr.,Miles Plumlee,0.0501934176034417,1.5011319514993948,2.1913842091494216,-0.5319617368171632,0.0101970710285464,3.2209449124636413,2014-15,19.423076923076923,29.814814814814817,22.03658536585366,14.358024691358025,9.726027397260275,7.646712663160365
-1890-2544-2760-201567-202681-,8.81375657788756,1000,2015,Cleveland Cavaliers,257.16333333333336,22,41.9,87.5,0.479,6.7,20.4,0.33,17.8,22.3,0.796,10.9,34.0,44.9,30.2,14.6,8.3,5.9,16.4,108.3,4.0,Shawn Marion,LeBron James,Anderson Varejao,Kevin Love,Kyrie Irving,-0.6182904599457283,3.332600808120622,-1.1536193417456948,1.1010617035942036,1.8954544673004563,4.557207177323859,2014-15,12.321428571428571,31.838235294117645,23.538461538461537,31.35135135135135,32.486486486486484,8.62390733488258
-2037-2440-101108-201599-201933-,18.307002051660096,938,2015,LA Clippers,225.05166666666668,45,41.4,83.1,0.499,7.6,20.4,0.372,24.3,34.3,0.709,11.5,32.3,43.8,23.0,9.8,7.6,5.0,21.0,114.8,11.7,Jamal Crawford,Matt Barnes,Chris Paul,DeAndre Jordan,Blake Griffin,-0.5269550994890188,2.303287829767042,2.7642801879558454,2.379069996868517,0.6856943692740406,7.605377284376426,2014-15,12.171875,20.5,47.170731707317074,32.68292682926829,43.59701492537314,14.895518283182616
-200752-201574-201954-202326-203463-,18.09249384502086,1713,2015,Sacramento Kings,427.43833333333333,30,42.0,86.2,0.487,6.9,16.8,0.414,18.1,22.9,0.788,10.0,37.3,47.2,21.8,14.5,8.9,4.2,19.8,109.0,16.4,Rudy Gay,Jason Thompson,Darren Collison,DeMarcus Cousins,Ben McLemore,-0.1691194905232332,-0.8048758510422647,1.4089450417498934,2.0196212421067377,1.639006987048801,4.093577929339935,2014-15,21.838235294117645,14.65432098765432,50.51111111111111,22.135593220338983,15.414634146341465,14.72999391697135
-201163-201167-201951-202389-202702-,9.462893635595854,1638,2015,Denver Nuggets,415.72333333333336,29,41.9,89.1,0.47,7.4,19.0,0.39,17.7,24.2,0.733,14.3,33.8,48.0,23.6,16.3,6.1,4.4,21.1,109.0,1.0,Wilson Chandler,Arron Afflalo,Ty Lawson,Timofey Mozgov,Kenneth Faried,-1.157656193360387,-0.3178606501884843,1.0937950688849625,1.9919904970611568,0.7687931908734369,2.379061913270685,2014-15,19.602564102564102,11.333333333333334,34.56,11.012345679012345,18.706666666666667,9.554238457730037
-201569-201600-201936-202347-203076-,10.246924195461132,1514,2015,New Orleans Pelicans,346.83666666666664,25,42.9,88.3,0.486,9.9,21.5,0.462,14.2,20.8,0.681,11.9,33.3,45.2,27.6,15.4,6.9,8.7,17.2,109.9,5.6,Eric Gordon,Omer Asik,Tyreke Evans,Quincy Pondexter,Anthony Davis,-0.0204929858297185,-0.3449093862522711,1.1644155404257857,0.033566327742631,3.324835568657874,4.157415064744301,2014-15,19.491803278688526,18.105263157894736,30.11392405063291,9.513513513513514,18.88235294117647,7.319903901615739
-977-101179-201941-202325-202334-,3.768408383745375,1053,2015,Los Angeles Lakers,268.6166666666667,19,38.5,89.3,0.432,8.1,23.5,0.344,13.9,18.2,0.763,10.0,31.0,41.0,25.9,14.8,9.8,5.1,18.2,99.1,-9.0,Kobe Bryant,Ronnie Price,Jordan Hill,Wesley Johnson,Ed Davis,-1.0728128104366623,1.143832578447849,-1.5806736654689082,0.5610272542607403,-0.962602342800032,-1.9112289859970133,2014-15,21.942857142857143,23.837209302325583,14.542857142857141,9.210526315789473,11.784810126582279,6.37141826148197
-201600-201936-201950-202337-203076-,12.268256230898103,801,2015,New Orleans Pelicans,201.17666666666668,16,40.7,89.4,0.456,7.2,17.0,0.42,12.3,17.3,0.714,13.1,36.5,49.6,24.9,16.3,9.1,4.7,15.1,101.0,-1.2,Omer Asik,Tyreke Evans,Jrue Holiday,Luke Babbitt,Anthony Davis,-0.3449093862522711,1.1644155404257857,1.5881014638865427,-1.4150108305015845,3.324835568657874,4.317432356216347,2014-15,20.57894736842105,24.075949367088604,36.025000000000006,6.133333333333334,21.38235294117647,10.65963175046483
